cvar_05_ci_high,cvar_05_ci_low,cvar_05_mean,cvar_05_sd,cvar_05_se,cvar_15_ci_high,cvar_15_ci_low,cvar_15_mean,cvar_15_sd,cvar_15_se,mae_ci_high,mae_ci_low,mae_mean,mae_sd,mae_se,method,regime,replications,rmse_ci_high,rmse_ci_low,rmse_mean,rmse_sd,rmse_se
0.6960308110649348,0.5652583427465389,0.6306445769057368,0.17510755106190587,0.03197011856869785,0.5798564861109073,0.47669051799454654,0.5282735020527269,0.138141768386621,0.02522112089300212,0.2751228391756079,0.23149859121975622,0.25331071519768206,0.058413940829408956,0.010664877688346439,oracle_best_member,member_degradation,30,0.32639214069691314,0.2754274022648754,0.30090977148089426,0.06824303809588134,0.012459417119266201
1.9647793277756755,1.8561519100437271,1.9104656189097013,0.14545478373099102,0.026556288715499744,1.486075448187707,1.388995918314325,1.437535683251016,0.12999187790032468,0.023733161272821705,0.4981526557311288,0.45773799899593665,0.47794532736353273,0.054116219254015045,0.009880224670773144,validation_best_member,member_degradation,30,0.71090306442758,0.6614776641463702,0.6861903642869751,0.06618182645620072,0.012083093082317774
0.08384221782393071,0.06126571776141738,0.07255396779267405,0.030230488789661808,0.005519306878168273,0.058881108995811136,0.04319225619503118,0.05103668259542116,0.02100775972375557,0.0038354746277831408,0.021751601277264044,0.015687325320564483,0.018719463298914264,0.008120214639948619,0.0014825415766945163,adaptive_ridge,recurring,30,0.03112038110598122,0.022996574994784413,0.027058478050382816,0.010877976165211724,0.001986037641896668
0.1883082597761383,0.13293467949128146,0.16062146963370988,0.07414658575995628,0.013537252527573127,0.14760493275042202,0.10307605106092338,0.1253404919056727,0.05962526764570202,0.010886034695611316,0.059492532489418874,0.039812778711407336,0.049652655600413105,0.026351674277330466,0.0048111354765741805,static_ridge,recurring,30,0.07633918374628916,0.05232215920258767,0.06433067147443841,0.03215938649564856,0.005871473806397911
0.1594225725303301,0.12142853481575583,0.14042555367304296,0.05087495085704438,0.00928845273212333,0.09080129445597802,0.07045944279833448,0.08063036862715625,0.027238239620605644,0.004972999422312223,0.02850326734965323,0.021573276637704336,0.025038271993678782,0.00927942798706369,0.0016941840097531799,rolling_ridge,recurring,30,0.05007736410356048,0.03885934939778431,0.04446835675067239,0.015021197566770879,0.0027424829160207077
0.1774347221591816,0.13115710252611956,0.15429591234265058,0.06196687075745836,0.01131355097728906,0.09596719846479557,0.07406887202840262,0.0850180352465991,0.029322397626500612,0.005353512873390109,0.027479869968086653,0.021188662578451086,0.02433426627326887,0.008424081409394641,0.0015380198047284523,rls,recurring,30,0.054579668323919174,0.041424694073792616,0.048002181198855895,0.017614834030765563,0.003216013981786649
0.26509525728299466,0.23272151101151392,0.2489083841472543,0.04334924239937321,0.007914452637632026,0.21625098891976463,0.1872416997940084,0.20174634435688651,0.03884415154182246,0.007091939342201747,0.09746323210990665,0.08104622463307914,0.0892547283714929,0.021982776741913537,0.004013487566048655,hedge,recurring,30,0.11884757190337336,0.10076738724687995,0.10980747957512665,0.024209811886683193,0.00442008669443103
0.9325749475765747,0.8205794365389706,0.8765771920577726,0.14996474349611044,0.027379690947765278,0.6200109182328744,0.5187410917979822,0.5693760050154283,0.13560278804482628,0.024757568624247737,0.19298442920566716,0.1499254685261427,0.17145494886590493,0.05765700726474528,0.010526681159046742,exp3,recurring,30,0.30573238951315157,0.25769633961140487,0.2817143645622782,0.0643214521309078,0.011743436754528979
0.17668481880125672,0.1453638070066164,0.16102431290393657,0.04193960504581996,0.007657089245484358,0.114448981074061,0.09576131152861807,0.10510514630133953,0.025023249092380566,0.00456859932998917,0.0430699238201532,0.03521286734169534,0.03914139558092427,0.010520791847012172,0.0019208250058083357,fixed_share,recurring,30,0.060969184799684634,0.05060108894459878,0.055785136872141705,0.013883135324316483,0.0025347021286749793
0.19083605454917937,0.1382610698193452,0.16454856218426228,0.0703991974881405,0.012853076164838526,0.14170169276825872,0.10494539679223908,0.1233235447802489,0.04921758423031904,0.00898586036961876,0.05330253623521818,0.04009640384422997,0.04669947003972408,0.017683336039470882,0.003228520680254089,passive_aggressive,recurring,30,0.07149749803085438,0.05333584120751179,0.06241666961918308,0.024318905121674627,0.004440004302989703
0.2072650093273559,0.16457768384611285,0.18592134658673437,0.0571593785949168,0.010435827009804626,0.12590015979589303,0.10255216523077341,0.11422616251333323,0.031263538901403924,0.0057079151612464026,0.04942414047347623,0.03878765389871123,0.04410589718609373,0.01424251709828691,0.0026003159634615876,dma,recurring,30,0.07764522913720256,0.06126369749548613,0.06945446331634435,0.021935273726270747,0.004004814741642963
0.3390456713009908,0.29877632550393,0.3189109984024604,0.05392164433434053,0.009844700313229648,0.28164710287094746,0.24565358628444106,0.26365034457769426,0.04819620386933239,0.008799382681783707,0.12700286275074665,0.10770576482541261,0.11735431378807963,0.025839288680243492,0.004717587093352418,ensemble_mean,recurring,30,0.15469556752027394,0.13305012155451626,0.1438728445373951,0.02898378445743116,0.0052916908497342265
0.5297668759591835,0.36952466071341816,0.4496457683363008,0.21456826692376163,0.03917462663964462,0.42789466510262136,0.3036714414696779,0.36578305328614963,0.16633795136770582,0.030369016044429924,0.14763804641923373,0.10401757601664524,0.12582781121793948,0.05840888259269117,0.010663954184895928,oracle_best_member,recurring,30,0.21190716409667273,0.1513712129790921,0.1816391885378824,0.08105912725906411,0.014799304163823773
0.5479306033180347,0.366811480071865,0.4573710416949498,0.24252296014554017,0.04427843199487958,0.44777431067684353,0.3031503220239861,0.3754623163504148,0.1936550774292011,0.035356418094460995,0.16317315678638994,0.10824126029143238,0.13570720853891116,0.07355516030330206,0.013429273506342357,validation_best_member,recurring,30,0.22726727934661514,0.15442440813133398,0.19084584373897456,0.09753839592420814,0.017807993223519586
1.1337721629420505,0.6835659168007244,0.9086690398713875,0.6028372351483055,0.11006251739825769,0.6681129501536925,0.40674153657771683,0.5374272433657047,0.3499827504780637,0.06389781572484582,0.1303346914793231,0.08956705650011935,0.10995087398972124,0.054588865803260556,0.009966517729689392,adaptive_ridge,variance_burst,30,0.31185860352776495,0.19025211608912806,0.2510553598084465,0.16283407725221186,0.02972929908052509
0.9351857514382831,0.5757405989047915,0.7554631751715373,0.4813058987918394,0.08787403260952964,0.5811478322426451,0.36033781902943773,0.4707428256360414,0.2956700378979744,0.05398171644504265,0.11633124309826497,0.08195896556333694,0.09914510433080095,0.04602532490942304,0.008403036223131806,static_ridge,variance_burst,30,0.2601862576966744,0.16362950241563678,0.2119078800561556,0.12929186986499508,0.023605357875693407
0.26071379835608244,0.17801195633059594,0.2193628773433392,0.1107398002929213,0.020218228878016734,0.18434747400910387,0.12768846262966024,0.15601796831938206,0.07586780960719516,0.013851503570122648,0.0675818333707936,0.047344184472533905,0.057463008921663755,0.027098709563214876,0.004947524835684585,rolling_ridge,variance_burst,30,0.09669424447168454,0.06716738125770477,0.08193081286469465,0.039537195974242746,0.007218471365198398
0.24838259050265504,0.17069707149343183,0.20953983099804344,0.10402282041169215,0.018991881744930873,0.1767337747123451,0.12327609308855628,0.1500049339004507,0.07158115033661026,0.013068870243843319,0.06452326668173115,0.0458216237622993,0.055172445222015226,0.025041959783787846,0.004572015419239265,rls,variance_burst,30,0.09217098785109755,0.06455105913777563,0.07836102349443659,0.03698376378213444,0.006752280561639204
0.4637474368860994,0.4188960587957618,0.4413217478409306,0.06005709825732347,0.010964875817946756,0.3194467714491138,0.2889059522351387,0.30417636184212626,0.040894907993652065,0.007466354531740524,0.12256977777102981,0.10259529835421621,0.11258253806262301,0.02674631915564027,0.004883187443925568,hedge,variance_burst,30,0.16323349178296162,0.14403057820520096,0.1536320349940813,0.025713173522641738,0.004694561721131818
1.4179242630685798,1.0576411746770316,1.2377827188728057,0.482427915512469,0.0880788838987919,0.8465843597124181,0.6198379482720542,0.7332111539922361,0.3036190211132693,0.05543299558379163,0.25920694166570707,0.20223346746609952,0.2307202045659033,0.07628888305672935,0.01392838071234811,exp3,variance_burst,30,0.42340347518689064,0.33181981562850577,0.3776116454076982,0.12263277239296497,0.022389578576341232
0.4222051112273845,0.3016349036275973,0.3619200074274909,0.16144647306358412,0.029475958375525066,0.28622478608389096,0.212760432633873,0.24949260935888198,0.09837057592014031,0.01795992780874512,0.10284887345588202,0.08074931602576209,0.09179909474082205,0.02959185087581523,0.005402708081004335,fixed_share,variance_burst,30,0.14581268056945737,0.11075156667294803,0.1282821236212027,0.046947693737586636,0.008571436960973408
0.358017547364716,0.23802175679849044,0.29801965208160325,0.1606773145294627,0.029335529882379766,0.22598607219851335,0.15717086784996143,0.1915784700242374,0.09214525094044157,0.01682334416901799,0.07279024574865292,0.054372814806783624,0.06358153027771828,0.024661392956431886,0.004502533740578921,passive_aggressive,variance_burst,30,0.11559683304429844,0.08143132676024695,0.09851407990227269,0.045748453119538006,0.008352486581512851
0.4150029114425672,0.2950671448200235,0.35503502813129534,0.16059694099275132,0.029320855749352,0.3357578129893029,0.24301725903910226,0.2893875360142026,0.12418188243419236,0.022672406080887234,0.17187239731702592,0.12298081491022456,0.14742660611362524,0.0654670311946082,0.011952589919393764,dma,variance_burst,30,0.20240653914445256,0.14610644431841308,0.17425649173143282,0.07538721151563696,0.013763758764842529
0.48957548388760314,0.470830770204636,0.48020312704611956,0.025099632595366735,0.004582544985858099,0.33709144726191453,0.31758386671748917,0.32733765698970185,0.02612113008343885,0.0047690440580754195,0.12831692570515044,0.11022240917948128,0.11926966744231586,0.024229002611961804,0.004423590425474356,ensemble_mean,variance_burst,30,0.1718524817137559,0.15664860599404534,0.16425054385390062,0.020358363485547034,0.00371691163830787
0.44341218703057816,0.29958865700379755,0.37150042201718786,0.19258324364384022,0.03516072891374823,0.380828354409895,0.2616114387460741,0.32121989657798455,0.15963438188089019,0.02914511730318584,0.2181296257045795,0.14997240428361153,0.1840510149940955,0.09126419561915447,0.016662486211058355,oracle_best_member,variance_burst,30,0.24205367212361895,0.1695054431240371,0.20577955762382802,0.09714386275148447,0.01773596165072464
1.2622144105735518,0.6356753694372278,0.9489448900053898,0.8389511840591529,0.15317082938495552,0.8227695457658543,0.45215937692222086,0.6374644613440376,0.49625613020350823,0.09060355893756074,0.24159967666245427,0.16940196909878355,0.2055008228806189,0.0966745059287039,0.01765026921093935,validation_best_member,variance_burst,30,0.39416710820098577,0.24208319055253213,0.31812514937675895,0.20364410581042033,0.03718015681844536
0.2540482883638285,0.21203865963925628,0.23304347400154238,0.05625192597167585,0.010270149585932524,0.19849685385466828,0.164947511136303,0.18172218249548563,0.04492339495226242,0.008201852258355947,0.07985783465337774,0.06528643241759156,0.07257213353548465,0.0195114659366536,0.003562290007832947,adaptive_ridge,discrete_gaussian,30,0.10249066592853064,0.08460279192650645,0.09354672892751854,0.02395230319100556,0.004373072253972239
0.2489914557813529,0.20798885863445604,0.22849015720790447,0.0549034859240398,0.01002395924208799,0.19404407601961537,0.161651861400955,0.1778479687102852,0.0433739719704241,0.007918967618932692,0.07803990526803674,0.0639126006086956,0.07097625293836617,0.018916808360454295,0.0034537208850077116,static_ridge,discrete_gaussian,30,0.1003284107368578,0.08289612933576476,0.09161227003631128,0.023342253494331326,0.004261692927283018
0.2529811773440949,0.21263105672831212,0.23280611703620352,0.054029803803040365,0.009864447440167873,0.19738476561261875,0.1650625504921397,0.18122365805237922,0.04328024092091718,0.007901854748881502,0.07958882787695086,0.06573565652889297,0.07266224220292192,0.018549737115102962,0.003386703151244232,rolling_ridge,discrete_gaussian,30,0.10205268469150167,0.08490896668913617,0.09348082569031892,0.0229558600070244,0.0041911474509259885
0.25149976053764683,0.21054158419876418,0.2310206723682055,0.05484400536970314,0.010013099628306954,0.19494029121410872,0.1628531527946132,0.17889672200436096,0.042965467437245386,0.00784438523637766,0.07784473819820094,0.06426246149738248,0.0710535998477917,0.018187002520552213,0.00332047717796992,rls,discrete_gaussian,30,0.10039012894068701,0.08342177396530152,0.09190595145299427,0.022721044601334336,0.004148276219410597
0.3674590355080135,0.31277345520602684,0.3401162453570202,0.07322533686345531,0.01336905626034302,0.3003337231557199,0.251255679886996,0.27579470152135793,0.0657167068742065,0.011998174253319237,0.1298666111143583,0.10671167494519744,0.11828914302977786,0.031005028961483133,0.005660717919435095,hedge,discrete_gaussian,30,0.161520542040058,0.1336692955064238,0.1475949187732409,0.037293504032148206,0.0068088311356058135
0.9995814336113946,0.8998226107736138,0.9497020221925042,0.13357951706938156,0.02438817157318222,0.7360129587933153,0.6455278471111567,0.690770402952236,0.1211617897709815,0.02212101512175509,0.2976805512791466,0.2509698545491551,0.27432520291415086,0.06254677164056836,0.0114194259088879,exp3,discrete_gaussian,30,0.3845192314268548,0.3345419894905855,0.35953061045872015,0.06692075600332936,0.012218002542774253
0.3348763252140047,0.282701845456085,0.30878908533504484,0.06986291148144586,0.01275516418379152,0.2675828872400783,0.2253681155798266,0.24647550140995245,0.056526617407468116,0.010320301151178159,0.11381208829411658,0.09580934866675796,0.10481071848043727,0.02410611108812757,0.004401153605564292,fixed_share,discrete_gaussian,30,0.14233743146420993,0.12006326647281969,0.13120034896851482,0.02982565469434143,0.005445394622816884
0.2503848329666139,0.21367317908915956,0.23202900602788673,0.04915780736249237,0.008974946656643534,0.19593196746879046,0.16673780157701654,0.1813348845229035,0.039091706078047794,0.007137136410102862,0.07888364329394727,0.06612158900914371,0.07250261615154549,0.017088704534429056,0.003119956317349204,passive_aggressive,discrete_gaussian,30,0.10130836954863306,0.08553878655657579,0.09342357805260443,0.021115859435209428,0.0038552108445908334
0.5756931614963144,0.4928663936094964,0.5342797775529055,0.11090707909344687,0.02024876966883015,0.4495347377899125,0.3879775319632901,0.4187561348766013,0.08242661242937793,0.01504897165543533,0.188972613324743,0.16256852547879372,0.17577056940176836,0.03535572296051255,0.006455042334125353,dma,discrete_gaussian,30,0.23751722614347207,0.2062408828076964,0.22187905447558423,0.04187979288090422,0.007646169088171836
0.4078060528681275,0.33503176781687244,0.37141891034249996,0.09744655736389214,0.017791225873141626,0.3383355755386434,0.2709015352725717,0.30461855540560756,0.09029583826812794,0.016485689156097296,0.1473259786317413,0.11461356338968313,0.13096977101071222,0.04380272847959368,0.007997247489515809,ensemble_mean,discrete_gaussian,30,0.18314680345978118,0.14400567186102836,0.16357623766040477,0.05241093777752937,0.00956888429358417
0.7194758432115166,0.5841642850121408,0.6518200641118287,0.1811855040387744,0.03307979588499337,0.5819212916950659,0.4722593081226515,0.5270902999088587,0.14684009283363175,0.026809210397044266,0.2582075508504211,0.20872703406056747,0.23346729245549427,0.06625562881671127,0.012096567488200692,oracle_best_member,discrete_gaussian,30,0.31653640504646946,0.25805912521768043,0.28729776513207494,0.07830251577610217,0.014296018066658433
0.7169622528519756,0.5822973797727077,0.6496298163123416,0.18031957675953583,0.03292169991699403,0.5819612003592335,0.4722906635210843,0.5271259319401589,0.14685154586679425,0.02681130142524925,0.25879312339376376,0.20925286911769164,0.2340229962557277,0.06633561877983443,0.01211117159059288,validation_best_member,discrete_gaussian,30,0.31683638129139063,0.25831485978409635,0.2875756205377435,0.07836175647162129,0.014306833888411138
