condition_number,fit_seconds,iterations,lambda,linear_solver,n_parameters,objective_variant,preparation_seconds,residual_norm,solve_seconds,tau,validation_cvar_05,validation_mae,validation_rmse,method,fit_and_validation_seconds,window,forgetting,ridge,epochs,hidden,learning_rate,weight_decay,max_depth,min_leaf,n_trees,regime,seed
,,,1.0e-8,,,,,,,,0.10551904642318485,0.031952023800254914,0.041710250059577555,rolling_ridge,0.008271,24,,,,,,,,,,abrupt,3
,,,1.0e-6,,,,,,,,0.10550563840903425,0.031948881414841604,0.04170655444743086,rolling_ridge,0.0032802,24,,,,,,,,,,abrupt,3
,,,0.0001,,,,,,,,0.10439011336750331,0.03176716731638288,0.04148072911178225,rolling_ridge,0.0491761,24,,,,,,,,,,abrupt,3
,,,0.001,,,,,,,,0.10850759891778977,0.033401084662178664,0.04358158468921262,rolling_ridge,0.1226178,24,,,,,,,,,,abrupt,3
,,,0.01,,,,,,,,0.14430166107248663,0.04596567836945241,0.05895794324822595,rolling_ridge,0.0025046,24,,,,,,,,,,abrupt,3
,,,0.1,,,,,,,,0.19561920324645257,0.06520035815091443,0.08147909134606068,rolling_ridge,0.0021895,24,,,,,,,,,,abrupt,3
,,,1.0,,,,,,,,0.30303972766289755,0.11707215649326973,0.14056157860179574,rolling_ridge,0.0067869,24,,,,,,,,,,abrupt,3
,,,10.0,,,,,,,,0.6189872398885151,0.3830071230884729,0.413255684804115,rolling_ridge,0.0070561,24,,,,,,,,,,abrupt,3
,,,0.0,,,,,,,,0.1016360546970974,0.032652814587987945,0.04149247068019338,rolling_ridge,0.0074279,72,,,,,,,,,,abrupt,3
,,,1.0e-8,,,,,,,,0.10163601445792032,0.03265280077531745,0.041492453100514075,rolling_ridge,0.0074683,72,,,,,,,,,,abrupt,3
,,,1.0e-6,,,,,,,,0.10163203204162194,0.032651433662238556,0.04149071563088996,rolling_ridge,0.0067478,72,,,,,,,,,,abrupt,3
,,,0.0001,,,,,,,,0.10130430598891546,0.03252932282321659,0.04134428223980259,rolling_ridge,0.0100543,72,,,,,,,,,,abrupt,3
,,,0.001,,,,,,,,0.10144697816973228,0.03257956054542078,0.04143273210596553,rolling_ridge,0.0138101,72,,,,,,,,,,abrupt,3
,,,0.01,,,,,,,,0.12564723601301686,0.04087781139934826,0.05166802017380782,rolling_ridge,0.0079322,72,,,,,,,,,,abrupt,3
,,,0.1,,,,,,,,0.1916733579426154,0.06605045481778586,0.08209696525236687,rolling_ridge,0.0089171,72,,,,,,,,,,abrupt,3
,,,1.0,,,,,,,,0.35745149622010564,0.14487855564629867,0.1739738615072719,rolling_ridge,0.0891834,72,,,,,,,,,,abrupt,3
,,,10.0,,,,,,,,0.7155968942901012,0.4034833659824916,0.4468692763905389,rolling_ridge,0.0033325,72,,,,,,,,,,abrupt,3
,,,0.0,,,,,,,,0.10939335015306828,0.036200712406277265,0.045369060732401115,rolling_ridge,0.0082806,168,,,,,,,,,,abrupt,3
,,,1.0e-8,,,,,,,,0.10939333480912944,0.03620069553472636,0.04536904464040927,rolling_ridge,0.0091614,168,,,,,,,,,,abrupt,3
,,,1.0e-6,,,,,,,,0.10939181609662926,0.03619902568885296,0.045367452979344955,rolling_ridge,0.0097378,168,,,,,,,,,,abrupt,3
,,,0.0001,,,,,,,,0.10925154340653812,0.03604893288177915,0.04522208885788032,rolling_ridge,0.0097491,168,,,,,,,,,,abrupt,3
,,,0.001,,,,,,,,0.10892280883040285,0.03550609692382207,0.04473649990564512,rolling_ridge,0.0396499,168,,,,,,,,,,abrupt,3
,,,0.01,,,,,,,,0.121670480340132,0.04038726531409477,0.050911532410783965,rolling_ridge,0.0033887,168,,,,,,,,,,abrupt,3
,,,0.1,,,,,,,,0.1788970195283735,0.062480845968892904,0.07774638350841456,rolling_ridge,0.0089813,168,,,,,,,,,,abrupt,3
,,,1.0,,,,,,,,0.3321060151406227,0.14890394993065265,0.1720297963704933,rolling_ridge,0.009508,168,,,,,,,,,,abrupt,3
,,,10.0,,,,,,,,0.8111229264829884,0.43707685143286173,0.4946463991485962,rolling_ridge,0.0334986,168,,,,,,,,,,abrupt,3
,,,0.0,,,,,,,,0.10702934820809219,0.03473007387308529,0.04410402987295398,rolling_ridge,0.0033512,336,,,,,,,,,,abrupt,3
,,,1.0e-8,,,,,,,,0.107029339615015,0.034730068211157095,0.04410402744266417,rolling_ridge,0.0065492,336,,,,,,,,,,abrupt,3
,,,1.0e-6,,,,,,,,0.10702848904138178,0.034729507821171755,0.04410378749545546,rolling_ridge,0.0094357,336,,,,,,,,,,abrupt,3
,,,0.0001,,,,,,,,0.10699304604805944,0.03467906670100254,0.0440860146276264,rolling_ridge,0.0246782,336,,,,,,,,,,abrupt,3
,,,0.001,,,,,,,,0.10756563120841513,0.034611566394095114,0.04430088164348129,rolling_ridge,0.0042407,336,,,,,,,,,,abrupt,3
,,,0.01,,,,,,,,0.12098387649158392,0.039931567867717524,0.05069472275513774,rolling_ridge,0.0094864,336,,,,,,,,,,abrupt,3
,,,0.1,,,,,,,,0.1782845355850307,0.06097127191566807,0.075914030699785,rolling_ridge,0.0183269,336,,,,,,,,,,abrupt,3
,,,1.0,,,,,,,,0.3286293158922188,0.14483961279927093,0.1682632585094771,rolling_ridge,0.0058179,336,,,,,,,,,,abrupt,3
,,,10.0,,,,,,,,0.7623588695620037,0.43634394809869653,0.48502722757656397,rolling_ridge,0.0162476,336,,,,,,,,,,abrupt,3
,,,,,,,,,,,0.10302123726146029,0.03070593485581252,0.039985994764685506,rls,0.0108397,,0.9,1.0e-6,,,,,,,,abrupt,3
,,,,,,,,,,,0.10302123726146017,0.030705934855812512,0.039985994764685485,rls,0.0023964,,0.9,0.0001,,,,,,,,abrupt,3
,,,,,,,,,,,0.10302123726146015,0.030705934855812588,0.039985994764685555,rls,0.0081253,,0.9,0.01,,,,,,,,abrupt,3
,,,,,,,,,,,0.10302123726146024,0.03070593485581259,0.039985994764685576,rls,0.0075992,,0.9,0.1,,,,,,,,abrupt,3
,,,,,,,,,,,0.09763904311794529,0.03017198915165489,0.03905259900956055,rls,0.0025022,,0.95,1.0e-6,,,,,,,,abrupt,3
,,,,,,,,,,,0.09763904311794544,0.030171989151654952,0.03905259900956062,rls,0.0073821,,0.95,0.0001,,,,,,,,abrupt,3
,,,,,,,,,,,0.09763904311794545,0.03017198915165495,0.03905259900956063,rls,0.0071663,,0.95,0.01,,,,,,,,abrupt,3
,,,,,,,,,,,0.09763904311794537,0.030171989151654838,0.039052599009560506,rls,0.0023989,,0.95,0.1,,,,,,,,abrupt,3
,,,,,,,,,,,0.10310918391788376,0.032745746057323416,0.04163932109501919,rls,0.0034082,,0.98,1.0e-6,,,,,,,,abrupt,3
,,,,,,,,,,,0.10310918391788372,0.03274574605732345,0.04163932109501922,rls,0.0081443,,0.98,0.0001,,,,,,,,abrupt,3
,,,,,,,,,,,0.10310918391788344,0.03274574605732334,0.04163932109501907,rls,0.0079914,,0.98,0.01,,,,,,,,abrupt,3
,,,,,,,,,,,0.10310918391788391,0.032745746057323444,0.041639321095019236,rls,0.0283894,,0.98,0.1,,,,,,,,abrupt,3
,,,,,,,,,,,0.10512071111778729,0.033496483718803094,0.04254598845533467,rls,0.0024884,,0.99,1.0e-6,,,,,,,,abrupt,3
,,,,,,,,,,,0.10512071111778729,0.03349648371880305,0.042545988455334645,rls,0.0064526,,0.99,0.0001,,,,,,,,abrupt,3
,,,,,,,,,,,0.10512071111778633,0.03349648371880074,0.04254598845533293,rls,0.00818,,0.99,0.01,,,,,,,,abrupt,3
,,,,,,,,,,,0.10512071111777649,0.03349648371877916,0.042545988455316854,rls,0.0280198,,0.99,0.1,,,,,,,,abrupt,3
,,,,,,,,,,,0.103928741961442,0.033624564552647604,0.04252937151444931,rls,0.002504,,0.995,1.0e-6,,,,,,,,abrupt,3
,,,,,,,,,,,0.10392874197016518,0.033624564551747387,0.04252937151495586,rls,0.0034638,,0.995,0.0001,,,,,,,,abrupt,3
,,,,,,,,,,,0.10392874284250872,0.03362456446172334,0.04252937156561187,rls,0.0084278,,0.995,0.01,,,,,,,,abrupt,3
,,,,,,,,,,,0.10392875077286362,0.03362456364332558,0.0425293720261432,rls,0.0081391,,0.995,0.1,,,,,,,,abrupt,3
,1.3585412,,,,,,,,,1,0.106535223935061,0.03643848782815117,0.04552123441944739,neural_gate,,,,,250,8,0.001,0.0,,,,abrupt,3
,1.3054832,,,,,,,,,1,0.1052651557525951,0.03607996504370727,0.045034355120675724,neural_gate,,,,,250,8,0.001,0.0001,,,,abrupt,3
,1.349381,,,,,,,,,1,0.11027326834798608,0.03698628508033995,0.04645831726066657,neural_gate,,,,,250,8,0.003,0.0,,,,abrupt,3
,1.3725183,,,,,,,,,1,0.10403952629611761,0.035487553413314055,0.044366833559225605,neural_gate,,,,,250,8,0.003,0.0001,,,,abrupt,3
,2.1678174,,,,,,,,,1,0.10748526396785643,0.03693799734131166,0.04603927339218464,neural_gate,,,,,250,16,0.001,0.0,,,,abrupt,3
,2.3004238,,,,,,,,,1,0.10472206137018837,0.03591456937357924,0.044825079598271055,neural_gate,,,,,250,16,0.001,0.0001,,,,abrupt,3
,2.1906306,,,,,,,,,1,0.11088220067468463,0.0378179007722945,0.04725948558732626,neural_gate,,,,,250,16,0.003,0.0,,,,abrupt,3
,2.2018247,,,,,,,,,1,0.10434843872158295,0.03565985072491881,0.04451083624390957,neural_gate,,,,,250,16,0.003,0.0001,,,,abrupt,3
,2.217548,,,,,,,,,3,0.1166066816307186,0.03846836711070072,0.048814263458125395,neural_gate,,,,,250,8,0.001,0.0,,,,abrupt,3
,2.2254357,,,,,,,,,3,0.10564739950762433,0.03632679767816134,0.045346489187987414,neural_gate,,,,,250,8,0.001,0.0001,,,,abrupt,3
,2.2543968,,,,,,,,,3,0.1258579985074721,0.0405391649674961,0.051385513747699375,neural_gate,,,,,250,8,0.003,0.0,,,,abrupt,3
,1.7724517,,,,,,,,,3,0.10495015820080177,0.035997025852619234,0.04491720831505721,neural_gate,,,,,250,8,0.003,0.0001,,,,abrupt,3
,2.6035723,,,,,,,,,3,0.12624518309972987,0.04206186273874707,0.05339638131661878,neural_gate,,,,,250,16,0.001,0.0,,,,abrupt,3
,2.5683077,,,,,,,,,3,0.10480893916373453,0.036019390967264066,0.04497374421443664,neural_gate,,,,,250,16,0.001,0.0001,,,,abrupt,3
,3.1313552,,,,,,,,,3,0.14941878339718442,0.04816282933664463,0.06126483365911792,neural_gate,,,,,250,16,0.003,0.0,,,,abrupt,3
,2.5230779,,,,,,,,,3,0.10440962486057906,0.035654365239697214,0.044651296907419584,neural_gate,,,,,250,16,0.003,0.0001,,,,abrupt,3
,2.1898269,,,,,,,,,5,0.12927503159559786,0.04137345188250436,0.052941496683351456,neural_gate,,,,,250,8,0.001,0.0,,,,abrupt,3
,1.9826868,,,,,,,,,5,0.10718544285652772,0.036778057511449955,0.045904796590939156,neural_gate,,,,,250,8,0.001,0.0001,,,,abrupt,3
,2.0399934,,,,,,,,,5,0.14629419376365568,0.04470943007935436,0.057611459085749835,neural_gate,,,,,250,8,0.003,0.0,,,,abrupt,3
,2.0804346,,,,,,,,,5,0.10747780496363728,0.03687623197607865,0.045915860536895586,neural_gate,,,,,250,8,0.003,0.0001,,,,abrupt,3
,3.1884286,,,,,,,,,5,0.14393966172894157,0.047461689601601256,0.05963650887222676,neural_gate,,,,,250,16,0.001,0.0,,,,abrupt,3
,3.6861355,,,,,,,,,5,0.10711006878937354,0.036379889144705094,0.045574749154913094,neural_gate,,,,,250,16,0.001,0.0001,,,,abrupt,3
,3.1868415,,,,,,,,,5,0.17756618435560917,0.054461892108066415,0.06986256234866707,neural_gate,,,,,250,16,0.003,0.0,,,,abrupt,3
,3.1225874,,,,,,,,,5,0.10654622082956604,0.03637773785680342,0.04540639602584226,neural_gate,,,,,250,16,0.003,0.0001,,,,abrupt,3
,2.3861128,,,,,,,,,1,0.19334211573961524,0.04660714526667001,0.06477686636481575,boosted_meta,,,,,,,0.05,,1,20,100,abrupt,3
,2.361326,,,,,,,,,1,0.19334211573961524,0.04660714526667001,0.06477686636481575,boosted_meta,,,,,,,0.05,,1,50,100,abrupt,3
,4.4904922,,,,,,,,,1,0.09040237541869409,0.020290296965997982,0.029570277823966654,boosted_meta,,,,,,,0.05,,2,20,100,abrupt,3
,4.6027205,,,,,,,,,1,0.09070125339553886,0.02032478233386019,0.029651548517908813,boosted_meta,,,,,,,0.05,,2,50,100,abrupt,3
,7.1326683,,,,,,,,,5,0.19334211573961524,0.04660714526667001,0.06477686636481575,boosted_meta,,,,,,,0.05,,1,20,100,abrupt,3
,7.1952917,,,,,,,,,5,0.19334211573961524,0.04660714526667001,0.06477686636481575,boosted_meta,,,,,,,0.05,,1,50,100,abrupt,3
,13.9771839,,,,,,,,,5,0.09040237541869409,0.020290296965997982,0.029570277823966654,boosted_meta,,,,,,,0.05,,2,20,100,abrupt,3
,14.2730408,,,,,,,,,5,0.09070125339553886,0.02032478233386019,0.029651548517908813,boosted_meta,,,,,,,0.05,,2,50,100,abrupt,3
2.637521553122485e7,0.0042387,0,0.0,cholesky,110,quadratic_stacked_beta,0.0033344,7.281748459986702e-16,0.0009043,1,0.06604156483036361,0.022938419103565318,0.028613283659647572,adaptive_ridge,,,,,,,,,,,,abrupt,4
2.6366063897410523e7,0.0042345,0,1.0e-6,cholesky,110,quadratic_stacked_beta,0.0033344,8.200876565201046e-16,0.0009001,1,0.06603836295689712,0.022938407283393407,0.028612680378043195,adaptive_ridge,,,,,,,,,,,,abrupt,4
2.549081825081087e7,0.0043456,0,0.0001,cholesky,110,quadratic_stacked_beta,0.0033344,5.963614997259699e-16,0.0010112,1,0.06579138065515801,0.02297304768314508,0.028581711301033364,adaptive_ridge,,,,,,,,,,,,abrupt,4
1.9596977515261807e7,0.0044017,0,0.001,cholesky,110,quadratic_stacked_beta,0.0033344,8.553699647562877e-16,0.0010673,1,0.06755046501642623,0.024241389314820835,0.029821015705529055,adaptive_ridge,,,,,,,,,,,,abrupt,4
5.958886566824849e6,0.0044729,0,0.01,cholesky,110,quadratic_stacked_beta,0.0033344,6.16122399016462e-16,0.0011385,1,0.09849013909643244,0.03402847159176475,0.0425467223369001,adaptive_ridge,,,,,,,,,,,,abrupt,4
763857.2091006252,0.0041789,0,0.1,cholesky,110,quadratic_stacked_beta,0.0033344,7.082092245707097e-16,0.0008445,1,0.13709748681514333,0.046614956399596966,0.058710337855345705,adaptive_ridge,,,,,,,,,,,,abrupt,4
91833.98966121749,0.0042106,0,1.0,cholesky,110,quadratic_stacked_beta,0.0033344,6.276727206504309e-16,0.0008762,1,0.26556840104050733,0.11626918261002837,0.1350351026475881,adaptive_ridge,,,,,,,,,,,,abrupt,4
53424.41216140965,0.0042427,0,2.0,cholesky,110,quadratic_stacked_beta,0.0033344,6.160051670432411e-16,0.0009083,1,0.3777897997765938,0.18767398546896452,0.21205299273983927,adaptive_ridge,,,,,,,,,,,,abrupt,4
3.982573757992034e7,0.013487699999999998,0,0.0,cholesky,210,quadratic_stacked_beta,0.0092179,1.048642852197747e-15,0.0042698,2,0.06719906018628294,0.02318550575988568,0.02903564773023764,adaptive_ridge,,,,,,,,,,,,abrupt,4
3.981175727829479e7,0.0135277,0,1.0e-6,cholesky,210,quadratic_stacked_beta,0.0092179,1.0473363355798128e-15,0.0043098,2,0.06719658412049184,0.023185526212332202,0.02903514668771819,adaptive_ridge,,,,,,,,,,,,abrupt,4
3.848690995416615e7,0.013605699999999998,0,0.0001,cholesky,210,quadratic_stacked_beta,0.0092179,1.0461259953957104e-15,0.0043878,2,0.0670172454406568,0.023211044688405322,0.02901858241715232,adaptive_ridge,,,,,,,,,,,,abrupt,4
2.973619624537986e7,0.015731099999999998,0,0.001,cholesky,210,quadratic_stacked_beta,0.0092179,1.0551126667300868e-15,0.0065132,2,0.06944226671275473,0.02460277946841326,0.030528684044127733,adaptive_ridge,,,,,,,,,,,,abrupt,4
9.226663221985834e6,0.0364375,0,0.01,cholesky,210,quadratic_stacked_beta,0.0092179,8.221820691833963e-16,0.0272196,2,0.1004465410037092,0.03482859621893191,0.04371199876371668,adaptive_ridge,,,,,,,,,,,,abrupt,4
1.1959573592333193e6,0.013511099999999998,0,0.1,cholesky,210,quadratic_stacked_beta,0.0092179,8.834478483178218e-16,0.0042932,2,0.13935991048813526,0.04739884467281662,0.05943021531038691,adaptive_ridge,,,,,,,,,,,,abrupt,4
144028.638874728,0.013574699999999999,0,1.0,cholesky,210,quadratic_stacked_beta,0.0092179,6.737787463838027e-16,0.0043568,2,0.26800804719603133,0.11691783903935214,0.13579636094967693,adaptive_ridge,,,,,,,,,,,,abrupt,4
83772.16655205027,0.013664299999999999,0,2.0,cholesky,210,quadratic_stacked_beta,0.0092179,7.518720610528107e-16,0.0044464,2,0.3819834432834639,0.18846124423063715,0.2130666095157171,adaptive_ridge,,,,,,,,,,,,abrupt,4
5.695618032091944e7,0.0658441,0,0.0,cholesky,310,quadratic_stacked_beta,0.0464869,1.69044152115756e-15,0.0193572,3,0.06840580443405413,0.024164739062363178,0.030226598921719777,adaptive_ridge,,,,,,,,,,,,abrupt,4
5.693274659774807e7,0.0641153,0,1.0e-6,cholesky,310,quadratic_stacked_beta,0.0464869,1.3105936316148675e-15,0.0176284,3,0.06840351316434214,0.024164498140861326,0.030225813314828945,adaptive_ridge,,,,,,,,,,,,abrupt,4
5.474725515616613e7,0.1104271,0,0.0001,cholesky,310,quadratic_stacked_beta,0.0464869,1.475643113685029e-15,0.0639402,3,0.06834371105383395,0.024153658672369755,0.030184715382448917,adaptive_ridge,,,,,,,,,,,,abrupt,4
4.101710873743172e7,0.0576502,0,0.001,cholesky,310,quadratic_stacked_beta,0.0464869,1.147020885507586e-15,0.0111633,3,0.07155930183505145,0.025482850530262977,0.03161103781234188,adaptive_ridge,,,,,,,,,,,,abrupt,4
1.204162147304472e7,0.0636913,0,0.01,cholesky,310,quadratic_stacked_beta,0.0464869,1.130190650243268e-15,0.0172044,3,0.10141785704097274,0.03546638329886858,0.04445809539483407,adaptive_ridge,,,,,,,,,,,,abrupt,4
1.5579299750345321e6,0.0584866,0,0.1,cholesky,310,quadratic_stacked_beta,0.0464869,1.1820877242236787e-15,0.0119997,3,0.13987024842653115,0.0480329456451084,0.06013247617041973,adaptive_ridge,,,,,,,,,,,,abrupt,4
187738.65505684438,0.1037019,0,1.0,cholesky,310,quadratic_stacked_beta,0.0464869,1.0224189977859888e-15,0.057215,3,0.27225118933814146,0.11841276343181782,0.13760212938942978,adaptive_ridge,,,,,,,,,,,,abrupt,4
109173.91736225343,0.10973,0,2.0,cholesky,310,quadratic_stacked_beta,0.0464869,1.0304593288966876e-15,0.0632431,3,0.38717812368346244,0.1899675012107683,0.21503478186395852,adaptive_ridge,,,,,,,,,,,,abrupt,4
9.848007537891658e7,0.3503708,0,0.0,cholesky,510,quadratic_stacked_beta,0.2233841,2.198240329330683e-15,0.1269867,5,0.07263399179349292,0.025977636412567576,0.03213380828289441,adaptive_ridge,,,,,,,,,,,,abrupt,4
9.843577589077142e7,0.3535358,0,1.0e-6,cholesky,510,quadratic_stacked_beta,0.2233841,2.4070218085512553e-15,0.1301517,5,0.07262618774597575,0.025976815286380923,0.03213217007328284,adaptive_ridge,,,,,,,,,,,,abrupt,4
9.424912505867992e7,0.3508331,0,0.0001,cholesky,510,quadratic_stacked_beta,0.2233841,2.0959257543307668e-15,0.127449,5,0.07205737962924254,0.025927232139049402,0.03202162161292705,adaptive_ridge,,,,,,,,,,,,abrupt,4
6.830052715612164e7,0.36427129999999996,0,0.001,cholesky,510,quadratic_stacked_beta,0.2233841,2.2214161982577443e-15,0.1408872,5,0.0755882711409239,0.0268986918760248,0.03336675852659108,adaptive_ridge,,,,,,,,,,,,abrupt,4
1.872394673124333e7,0.2708215,0,0.01,cholesky,510,quadratic_stacked_beta,0.2233841,1.943477996670506e-15,0.0474374,5,0.10471940853257396,0.03622176205057464,0.04566782646699539,adaptive_ridge,,,,,,,,,,,,abrupt,4
2.3421630099690706e6,0.3253164,0,0.1,cholesky,510,quadratic_stacked_beta,0.2233841,1.725713341741539e-15,0.1019323,5,0.1435945641818988,0.04829148236688767,0.06049821357159579,adaptive_ridge,,,,,,,,,,,,abrupt,4
281122.983608644,0.2898069,0,1.0,cholesky,510,quadratic_stacked_beta,0.2233841,1.365192107570715e-15,0.0664228,5,0.2775434119241907,0.11993770752154806,0.13952208375977063,adaptive_ridge,,,,,,,,,,,,abrupt,4
163437.79700435328,0.5371927,0,2.0,cholesky,510,quadratic_stacked_beta,0.2233841,1.3891442038050794e-15,0.3138086,5,0.39353074579238495,0.19190965308260394,0.2174571493989685,adaptive_ridge,,,,,,,,,,,,abrupt,4
1.5184257392731655e8,0.3199858,0,0.0,cholesky,710,quadratic_stacked_beta,0.2017627,3.5187167076879768e-15,0.1182231,7,0.07852744033759144,0.02807271549038776,0.03489211096758311,adaptive_ridge,,,,,,,,,,,,abrupt,4
1.517619723997559e8,0.8272395,0,1.0e-6,cholesky,710,quadratic_stacked_beta,0.2017627,3.1752572029986594e-15,0.6254768,7,0.07851696174214354,0.0280704310422431,0.03488902416667667,adaptive_ridge,,,,,,,,,,,,abrupt,4
1.4422028701864487e8,0.33195969999999997,0,0.0001,cholesky,710,quadratic_stacked_beta,0.2017627,3.620883619929186e-15,0.130197,7,0.07767175316427401,0.027928607332802523,0.034661803289257116,adaptive_ridge,,,,,,,,,,,,abrupt,4
1.0024582300782754e8,0.5557526,0,0.001,cholesky,710,quadratic_stacked_beta,0.2017627,2.8992642651783647e-15,0.3539899,7,0.08092618419801272,0.028868370207562798,0.03589832657894711,adaptive_ridge,,,,,,,,,,,,abrupt,4
2.5862202838732366e7,0.3607707,0,0.01,cholesky,710,quadratic_stacked_beta,0.2017627,2.3173224193526295e-15,0.159008,7,0.11077536894129868,0.03814318872555596,0.0478364595082817,adaptive_ridge,,,,,,,,,,,,abrupt,4
3.1977829547215705e6,0.6111041,0,0.1,cholesky,710,quadratic_stacked_beta,0.2017627,2.272960449619899e-15,0.4093414,7,0.14689261522975247,0.04921781373061181,0.061791512216681006,adaptive_ridge,,,,,,,,,,,,abrupt,4
383578.8993688927,0.6577775,0,1.0,cholesky,710,quadratic_stacked_beta,0.2017627,1.7247557404757088e-15,0.4560148,7,0.2832485136750095,0.1216986833659635,0.14176078078699858,adaptive_ridge,,,,,,,,,,,,abrupt,4
222951.03728159377,0.6095313,0,2.0,cholesky,710,quadratic_stacked_beta,0.2017627,1.7808717166210805e-15,0.4077686,7,0.40074921270638436,0.1939286017304391,0.22000248142174392,adaptive_ridge,,,,,,,,,,,,abrupt,4
2.845666808538925e8,1.045598,0,0.0,cholesky,1010,quadratic_stacked_beta,0.4835935,4.5579832097279276e-15,0.5620045,10,0.09543105163489841,0.03196592737280548,0.04051842448456662,adaptive_ridge,,,,,,,,,,,,abrupt,4
2.843458795251802e8,0.9225133999999999,0,1.0e-6,cholesky,1010,quadratic_stacked_beta,0.4835935,4.035367371372919e-15,0.4389199,10,0.09542620601444751,0.03196456935611853,0.040516011496224094,adaptive_ridge,,,,,,,,,,,,abrupt,4
2.6435907251033998e8,0.8873878,0,0.0001,cholesky,1010,quadratic_stacked_beta,0.4835935,4.596733755329621e-15,0.4037943,10,0.09518423352262322,0.0319526481280809,0.04039617088268859,adaptive_ridge,,,,,,,,,,,,abrupt,4
1.659429894978396e8,0.8836528,0,0.001,cholesky,1010,quadratic_stacked_beta,0.4835935,4.155655002295047e-15,0.4000593,10,0.09953802049464056,0.03441742017963262,0.04285038279739166,adaptive_ridge,,,,,,,,,,,,abrupt,4
3.7718860442618184e7,0.8858899,0,0.01,cholesky,1010,quadratic_stacked_beta,0.4835935,3.570653013751381e-15,0.4022964,10,0.1209683721659105,0.041804476460206706,0.05259179380276803,adaptive_ridge,,,,,,,,,,,,abrupt,4
4.542813049948319e6,0.8977833,0,0.1,cholesky,1010,quadratic_stacked_beta,0.4835935,3.048129929014443e-15,0.4141898,10,0.15231447135008658,0.05109531307322917,0.06405302039773432,adaptive_ridge,,,,,,,,,,,,abrupt,4
543870.5646249173,1.1151507,0,1.0,cholesky,1010,quadratic_stacked_beta,0.4835935,2.1674050874791874e-15,0.6315572,10,0.291468843445231,0.12462528535479013,0.14539440553148789,adaptive_ridge,,,,,,,,,,,,abrupt,4
316022.9417285475,0.8788986000000001,0,2.0,cholesky,1010,quadratic_stacked_beta,0.4835935,2.3035886773252786e-15,0.3953051,10,0.41022050047776704,0.19676297472956789,0.22378035482934458,adaptive_ridge,,,,,,,,,,,,abrupt,4
,,,0.0,,,,,,,,0.07604596855925616,0.023616657493899854,0.030535395793696588,rolling_ridge,0.0223121,24,,,,,,,,,,abrupt,4
,,,1.0e-8,,,,,,,,0.07604595588609184,0.02361662165602697,0.030535362323500827,rolling_ridge,0.0029068,24,,,,,,,,,,abrupt,4
,,,1.0e-6,,,,,,,,0.07604469922474498,0.023613075781225668,0.030532075532999105,rolling_ridge,0.0088795,24,,,,,,,,,,abrupt,4
,,,0.0001,,,,,,,,0.07635467483544799,0.023467840478028558,0.0304286423831809,rolling_ridge,0.0094838,24,,,,,,,,,,abrupt,4
,,,0.001,,,,,,,,0.08791920136680378,0.02713574429742587,0.03508596868224495,rolling_ridge,0.0197365,24,,,,,,,,,,abrupt,4
,,,0.01,,,,,,,,0.11813019364838588,0.03978415345921377,0.05019503585625918,rolling_ridge,0.0028106,24,,,,,,,,,,abrupt,4
,,,0.1,,,,,,,,0.1564353779344515,0.053180808026057076,0.06680761832423003,rolling_ridge,0.0079195,24,,,,,,,,,,abrupt,4
,,,1.0,,,,,,,,0.2741317499490389,0.11200490057708339,0.13233301790123997,rolling_ridge,0.0204114,24,,,,,,,,,,abrupt,4
,,,10.0,,,,,,,,0.6280213743461076,0.3859778604099427,0.41554710010436513,rolling_ridge,0.0028128,24,,,,,,,,,,abrupt,4
,,,0.0,,,,,,,,0.06617703833418499,0.022515207483270693,0.02849500211613507,rolling_ridge,0.004176,72,,,,,,,,,,abrupt,4
,,,1.0e-8,,,,,,,,0.0661769733222048,0.022515195810569568,0.02849498552187704,rolling_ridge,0.0171042,72,,,,,,,,,,abrupt,4
,,,1.0e-6,,,,,,,,0.06617053950336196,0.022514040617771118,0.028493348533141092,rolling_ridge,0.0028716,72,,,,,,,,,,abrupt,4
,,,0.0001,,,,,,,,0.06564672521133377,0.022456260353965633,0.028384249609989032,rolling_ridge,0.0128738,72,,,,,,,,,,abrupt,4
,,,0.001,,,,,,,,0.06780326580097196,0.02414227566552264,0.03003592616393704,rolling_ridge,0.0027798,72,,,,,,,,,,abrupt,4
,,,0.01,,,,,,,,0.10416356503734318,0.03597704247712614,0.045254169755296975,rolling_ridge,0.0027128,72,,,,,,,,,,abrupt,4
,,,0.1,,,,,,,,0.15952251552032282,0.0547777705561361,0.06841390586664733,rolling_ridge,0.0081543,72,,,,,,,,,,abrupt,4
,,,1.0,,,,,,,,0.3411315228800781,0.13445589162085844,0.16368172446712806,rolling_ridge,0.0027731,72,,,,,,,,,,abrupt,4
,,,10.0,,,,,,,,0.7251538353081349,0.404991049791566,0.4480942290743781,rolling_ridge,0.002885,72,,,,,,,,,,abrupt,4
,,,0.0,,,,,,,,0.06999591175773955,0.024066758631292276,0.030107050291982542,rolling_ridge,0.0081532,168,,,,,,,,,,abrupt,4
,,,1.0e-8,,,,,,,,0.06999587862390949,0.024066747475443573,0.030107039108176168,rolling_ridge,0.002841,168,,,,,,,,,,abrupt,4
,,,1.0e-6,,,,,,,,0.06999259946024922,0.024065643387647006,0.030105935286648677,rolling_ridge,0.0079284,168,,,,,,,,,,abrupt,4
