cvar_05,cvar_15,dataset,fit_seconds,lambda,linear_solver,mae,mape,mape_valid_fraction,max_abs_error,mean_error,median_abs_error,method,n,n_parameters,objective_variant,q95_abs_error,rmse,smape,solve_seconds,tau,wape,fit_and_test_seconds,diagnostic_only,oracle_member_index,oracle_standardized_rmse,selected_member_index,regime,seed
0.37724732799101923,0.29685388178856525,synthetic_gradual,,,,0.12390050893733255,62.67251981291775,1.0,0.553581292121214,0.035038574940452,0.10356600956027055,hedge,1000,,,0.3086626905093954,0.15601443217274188,33.66212561510142,,,19.319937094619103,0.0010711,,,,,gradual,14
1.1526655193739912,0.8206559599699613,synthetic_gradual,,,,0.29706323310267674,130.7033846023221,1.0,2.0381114941192155,-0.06512265845396563,0.21426431806021676,exp3,1000,,,0.8241714859862929,0.40955669689923324,60.408963593176765,,,46.32138338972222,0.0014022,,,,,gradual,14
0.3553309168979777,0.2837623718400971,synthetic_gradual,,,,0.11727779840455016,53.079105011006156,1.0,0.5961874617043195,-0.005146625040074065,0.09512059062007602,fixed_share,1000,,,0.2919940970568068,0.1491584719754765,31.81122887842235,,,18.287250853161105,0.0011277,,,,,gradual,14
0.30699622518730973,0.2488264879304949,synthetic_gradual,,,,0.10659129449149701,44.29877686789172,1.0,0.41291449950976233,0.006736352718322922,0.09241390503805591,passive_aggressive,1000,,,0.2595044446695107,0.13285017647498987,30.28402193520547,,,16.62089302192722,0.0002866,,,,,gradual,14
0.6440249420206067,0.5117318849096743,synthetic_gradual,,,,0.20979143348552826,95.48077146129206,1.0,1.0512231484301864,-0.05323197846840588,0.17246536919779143,dma,1000,,,0.5405282458257374,0.26729942991234823,49.3342135739318,,,32.71299958889123,0.0022536,,,,,gradual,14
0.4271563805605727,0.3390158047665159,synthetic_gradual,,,,0.14306379951762374,82.45761802524288,1.0,0.5948088276563808,0.095944435982744,0.11958066106599313,ensemble_mean,1000,,,0.3495654624935184,0.1802787063459114,37.06477326911183,,,22.308089215320987,,,,,,gradual,14
0.7135176631496859,0.582486686379057,synthetic_gradual,,,,0.23869062003952346,103.47628966064973,1.0,1.0842744894984133,-0.098655280528249,0.1971116197235242,oracle_best_member,1000,,,0.6130979098690733,0.30384579345092166,53.47269021752571,,,37.21928024179191,,true,4,0.30384579345092166,,gradual,14
0.7135176631496859,0.582486686379057,synthetic_gradual,,,,0.23869062003952346,103.47628966064973,1.0,1.0842744894984133,-0.098655280528249,0.1971116197235242,validation_best_member,1000,,,0.6130979098690733,0.30384579345092166,53.47269021752571,,,37.21928024179191,,,,,4,gradual,14
0.3418235552204622,0.2789290728111644,synthetic_gradual,0.056614899999999996,0.1,cholesky,0.11800229108343996,80.42087004517465,1.0,0.49397464695063065,-0.012253184618625805,0.10143893906380913,adaptive_ridge,1000,110,quadratic,0.28949848307251946,0.14764147171164704,35.24570475914218,0.0008918,1,18.46335941398326,,,,,,gradual,15
0.3529891015560115,0.287450605979626,synthetic_gradual,0.0001318,0.1,,0.12286751401596356,88.21499051289963,1.0,0.5234238280403054,-0.0075722967694127645,0.103601412223155,static_ridge,1000,,,0.3011090143200629,0.1527983473664704,35.76257697395797,,,19.224601918748007,,,,,,gradual,15
0.30261406553374004,0.24645319390297607,synthetic_gradual,,,,0.1019391888102113,116.68057971366927,1.0,0.45462071922181024,0.01149688302775293,0.08419902851868616,rolling_ridge,1000,,,0.2536499269174742,0.12927967595398754,32.5197741977159,,,15.950028292602912,0.0029512,,,,,gradual,15
0.32027124780021876,0.26301071455007685,synthetic_gradual,,,,0.11032123782670379,118.06230813212298,1.0,0.41700926934042337,0.019360140791584664,0.09359705674053445,rls,1000,,,0.27962157168180785,0.13790532775247372,33.418723943085105,,,17.261534892993357,0.0043764,,,,,gradual,15
0.4434003729541688,0.3697529701493008,synthetic_gradual,,,,0.16839075948114768,144.70374375099203,1.0,0.6303469459840383,0.1502589669694364,0.15014359191555393,hedge,1000,,,0.3819401539255878,0.2043969320131446,44.1977214190619,,,26.34744703469875,0.0334209,,,,,gradual,15
1.193848416054753,0.9579142206490032,synthetic_gradual,,,,0.4062024702230345,401.69739856104434,1.0,1.767589204474555,-0.1366650393072142,0.3372696227764614,exp3,1000,,,1.0043857563828669,0.5074394936305593,78.14828065398606,,,63.55692024040899,0.0017477,,,,,gradual,15
0.4945814253138138,0.39374126026706835,synthetic_gradual,,,,0.16295410425304058,103.68747577045244,1.0,0.7293430935115132,0.057851018024099005,0.1335150066663312,fixed_share,1000,,,0.42116211443108964,0.20671345928906312,42.969276838548936,,,25.496794741723573,0.0015241,,,,,gradual,15
0.2935450099330794,0.23785103633945212,synthetic_gradual,,,,0.0963160143336547,69.44289648570249,1.0,0.46210872915874446,0.008544415145625225,0.08107369326023661,passive_aggressive,1000,,,0.2504613103102054,0.1229041317439535,27.59952674636014,,,15.070192058450576,0.0003168,,,,,gradual,15
0.7002128111742585,0.556952681936069,synthetic_gradual,,,,0.23792891139942038,165.03916748403444,1.0,0.9633314210187096,0.018013456722543706,0.19751682786820693,dma,1000,,,0.5764874849668282,0.2965165957188147,54.53907600180623,,,37.227811136641314,0.0016996,,,,,gradual,15
0.5592792602763045,0.4935354303979153,synthetic_gradual,,,,0.2956617082943705,294.74252996447024,1.0,0.7444538936090925,0.29508033630990993,0.2922241474775959,ensemble_mean,1000,,,0.506991505883553,0.320516401157533,67.86802927793632,,,46.26103726521054,,,,,,gradual,15
0.8105074534831678,0.6589365519205433,synthetic_gradual,,,,0.2847184202412386,193.06542021195253,1.0,1.350562400188584,0.02461662875951294,0.25518652988461443,oracle_best_member,1000,,,0.6752414077303226,0.35351191532071874,61.02195895099735,,,44.54878355690879,,true,5,0.35351191532071874,,gradual,15
0.8105074534831678,0.6589365519205433,synthetic_gradual,,,,0.2847184202412386,193.06542021195253,1.0,1.350562400188584,0.02461662875951294,0.25518652988461443,validation_best_member,1000,,,0.6752414077303226,0.35351191532071874,61.02195895099735,,,44.54878355690879,,,,,5,gradual,15
0.25449123467143375,0.20575533206768326,synthetic_gradual,0.0184664,0.01,cholesky,0.08608507323721995,40.31539603342924,1.0,0.3906812737484697,0.0264021637171483,0.07004782154270739,adaptive_ridge,1000,210,quadratic,0.21182960707803183,0.10805198444570792,24.3331277658759,0.0048982,2,13.43966459692408,,,,,,gradual,16
0.26003796684858577,0.21154223670823005,synthetic_gradual,0.0001444,0.01,,0.08715118567259758,37.02976994070644,1.0,0.4036040384424595,0.0407161808791751,0.07195689807533279,static_ridge,1000,,,0.21734074447332555,0.11067625471035587,24.925454241034753,,,13.606106850096149,,,,,,gradual,16
0.23134156015983648,0.18477905170277006,synthetic_gradual,,,,0.07890616269868557,32.2212333773077,1.0,0.33206073992520946,-0.0006041252714165805,0.06653897666235459,rolling_ridge,1000,,,0.1918007529456298,0.09837209846929672,23.38236154876683,,,12.318887832950667,0.0033118,,,,,gradual,16
0.22625008738089825,0.1823010444362665,synthetic_gradual,,,,0.0775229261666913,31.135947312360514,1.0,0.33933439076505534,0.0033469763631715018,0.06456461727841867,rls,1000,,,0.1926298506379102,0.09685725010597755,22.689801071715387,,,12.10293593386838,0.0040166,,,,,gradual,16
0.2831728937341193,0.22144432509077452,synthetic_gradual,,,,0.09481964408512131,45.335403334289545,1.0,0.4190419534260039,-0.018616399594985976,0.08415598086673853,hedge,1000,,,0.23091178316523372,0.11888477446746172,27.529470297806082,,,14.803312186214974,0.0020495,,,,,gradual,16
0.9756950781043818,0.6985718373583264,synthetic_gradual,,,,0.2655766339751883,119.23539304012967,1.0,1.8059102726915395,0.0181620412971973,0.1997662259444717,exp3,1000,,,0.6904551587319119,0.3573180495999722,57.229129045845866,,,41.4620183405198,0.0025229,,,,,gradual,16
0.2829074607666185,0.2213612028432593,synthetic_gradual,,,,0.09477398439712505,45.10684640315422,1.0,0.41876322396145027,-0.02099518012834583,0.08452190801755868,fixed_share,1000,,,0.2293543139537305,0.11881799806951879,27.476501037354673,,,14.796183762329234,0.0013156,,,,,gradual,16
0.2232711165765072,0.18474381782621743,synthetic_gradual,,,,0.0789497594475634,31.778564661476473,1.0,0.3521876538436507,0.0029528607050653428,0.06629444304275078,passive_aggressive,1000,,,0.19005303094651302,0.09817311024817132,22.95316833015189,,,12.325694189272392,0.0002866,,,,,gradual,16
0.5485229335226137,0.4337047492081452,synthetic_gradual,,,,0.17707433879527995,73.19523382462006,1.0,0.9054574628325132,0.009467628572861807,0.14502622726407527,dma,1000,,,0.442960567745786,0.22540402025829082,43.53353090094232,,,27.64497528593284,0.0016483,,,,,gradual,16
0.2832302616600105,0.2214736567862269,synthetic_gradual,,,,0.09483028219492032,45.365147217313954,1.0,0.41896549093214297,-0.018389475570634795,0.08434426011166121,ensemble_mean,1000,,,0.23061417696361358,0.11890090176014519,27.530253729001117,,,14.804973015697572,,,,,,gradual,16
0.6598532070603613,0.5261530429355309,synthetic_gradual,,,,0.21716324784465746,101.51555919669958,1.0,1.0164596901223815,0.010364995649173071,0.17846416593061004,oracle_best_member,1000,,,0.551076402914445,0.27556966127393223,50.541926157718315,,,33.90368508798572,,true,5,0.27556966127393223,,gradual,16
0.6598532070603613,0.5261530429355309,synthetic_gradual,,,,0.21716324784465746,101.51555919669958,1.0,1.0164596901223815,0.010364995649173071,0.17846416593061004,validation_best_member,1000,,,0.551076402914445,0.27556966127393223,50.541926157718315,,,33.90368508798572,,,,,5,gradual,16
0.23570971664094323,0.18569389118505963,synthetic_gradual,0.0061966,0.01,cholesky,0.07658474897966816,42.593396950734736,1.0,0.354116842386235,-0.03104145798981435,0.06345866276143308,adaptive_ridge,1000,110,quadratic,0.194303604851076,0.09714759469066786,23.560221001319288,0.0009012,1,11.923789574342521,,,,,,gradual,17
0.23444952058330648,0.1865354572026104,synthetic_gradual,0.0001337,0.01,,0.07805144298670554,42.27467737668144,1.0,0.38311046732854404,-0.03853556908636341,0.06401148009003305,static_ridge,1000,,,0.18957390604950847,0.09845852255858366,24.150584145839073,,,12.152145101296142,,,,,,gradual,17
0.23199521638719361,0.18045405792958458,synthetic_gradual,,,,0.07474832516792068,38.53356285103775,1.0,0.3388936647951768,-0.008484541301735968,0.06444107990948844,rolling_ridge,1000,,,0.19081959696020748,0.09444206262472325,24.213199852067707,,,11.63786931747255,0.0060064,,,,,gradual,17
0.2250625695679812,0.1742858286049294,synthetic_gradual,,,,0.071819152479865,37.93776840407326,1.0,0.32767760875745056,-0.011384818400433223,0.06104213433242589,rls,1000,,,0.17935452686825812,0.09102232978686672,23.009386302695155,,,11.181814564736342,0.0034502,,,,,gradual,17
0.3230772641024845,0.27701764761649694,synthetic_gradual,,,,0.1297411830424224,68.28584426657159,1.0,0.41524658133773695,-0.11518075642052138,0.1211812569595713,hedge,1000,,,0.28306594946014596,0.15555398165644813,34.48470693911441,,,20.199929964317082,0.0012005,,,,,gradual,17
0.9238443045531909,0.6994026334286251,synthetic_gradual,,,,0.31030089159336643,147.5003288918988,1.0,2.273526200565424,-0.21800727783823254,0.27713651049863786,exp3,1000,,,0.6670215477545111,0.3856307976984827,65.79848005384017,,,48.31200187223233,0.0025427,,,,,gradual,17
0.2772326847161657,0.2249033273982278,synthetic_gradual,,,,0.0991905893678259,51.91782512218899,1.0,0.4012061882364052,-0.07480902210895043,0.08658420386999892,fixed_share,1000,,,0.23458599151161502,0.12202966014745455,28.786337818628397,,,15.443384370052124,0.0039851,,,,,gradual,17
0.222076859295533,0.17632985106031218,synthetic_gradual,,,,0.07517032158268672,34.901473595592684,1.0,0.39601181449464506,-0.0063781885060436696,0.06494483770361953,passive_aggressive,1000,,,0.1788308876705282,0.09388480095825465,23.500504708668775,,,11.703571647477352,0.0002161,,,,,gradual,17
0.4558182213710555,0.36123498885701527,synthetic_gradual,,,,0.14734632253461558,63.68524785101047,1.0,0.755431452488616,0.04451376586351822,0.11646739782798946,dma,1000,,,0.3685036345668866,0.18788600854446716,38.7942520015768,,,22.94094539530829,0.0015039,,,,,gradual,17
0.4038047901324363,0.35479813795545434,synthetic_gradual,,,,0.18624025080844378,97.47811791782792,1.0,0.495891171872781,-0.18210576286186697,0.1825013223328209,ensemble_mean,1000,,,0.3621883561070706,0.21278426736692638,46.55215857233775,,,28.996498526125748,,,,,,gradual,17
0.5122495476611351,0.40819293964018377,synthetic_gradual,,,,0.1698884499328782,70.07470688437976,1.0,0.7676921642454188,0.08977502319333286,0.13903169994659711,oracle_best_member,1000,,,0.4217951612973211,0.2149656079666481,42.16068448141564,,,26.450620457718728,,true,6,0.2149656079666481,,gradual,17
0.7060129435277094,0.5995537836742657,synthetic_gradual,,,,0.2922750264608714,143.75033965664537,1.0,0.9026326982329494,-0.27733937450315416,0.27603976876810216,validation_best_member,1000,,,0.6262248757583782,0.3431431532954855,64.71315020935195,,,45.505481963256585,,,,,8,gradual,17
0.20626349489128942,0.16520260702155518,synthetic_gradual,0.3345286,0.001,cholesky,0.0689684457449,31.33563975123841,1.0,0.3008386679229172,-0.016195091313127737,0.05558147318569895,adaptive_ridge,1000,110,quadratic,0.173068744495299,0.08675838306870294,21.470609290359608,0.0015756,1,10.85652838230049,,,,,,gradual,18
0.2103603478801842,0.17031832080149437,synthetic_gradual,0.0002695,0.001,,0.07084520750592728,36.69106735461731,1.0,0.3283752635110746,-0.01718170499155825,0.058651298225153026,static_ridge,1000,,,0.17603373857292404,0.08937864559930925,21.66774284767509,,,11.151955038727868,,,,,,gradual,18
0.19556668842141256,0.1546213248636402,synthetic_gradual,,,,0.06390023313956321,28.044246047939453,1.0,0.28567889835315236,0.004220102242680191,0.05349017488902019,rolling_ridge,1000,,,0.15627962434056875,0.08078140104366581,19.240269799914675,,,10.0587259466636,0.0127842,,,,,gradual,18
0.1937854710391897,0.1528235845753136,synthetic_gradual,,,,0.06336520218219885,27.891649902791936,1.0,0.27786329005930843,7.067710591477177e-5,0.05282595120943301,rls,1000,,,0.15434878740589264,0.08006366451112691,19.307513642340375,,,9.974505130733943,0.003175,,,,,gradual,18
0.29270484966944,0.23233492752169668,synthetic_gradual,,,,0.09646292494759297,51.2731328315329,1.0,0.4707758905663374,-0.0276580292910002,0.08018698288118203,hedge,1000,,,0.2373800504209776,0.12183135689860457,28.73846351629271,,,15.18451621204913,0.001156,,,,,gradual,18
0.9951810886455701,0.7314831064090671,synthetic_gradual,,,,0.3273083312048592,152.27892187836102,1.0,1.6381185726712193,-0.2521180694967097,0.29602734773107653,exp3,1000,,,0.7935683890327258,0.39520685534336625,69.18475867110989,,,51.522578899811265,0.0015432,,,,,gradual,18
0.3078842097245562,0.24487725881215774,synthetic_gradual,,,,0.10168234630205437,53.49332361591367,1.0,0.4953296010811903,-0.04441716155023849,0.08569576367130222,fixed_share,1000,,,0.25408043388474105,0.12892125648463248,29.51315331059002,,,16.006120867074806,0.0015269,,,,,gradual,18
0.18870624893504342,0.14871634702668435,synthetic_gradual,,,,0.0625892714931777,28.104078324065213,1.0,0.27420277235192003,-0.0012028835859854926,0.053337032346960855,passive_aggressive,1000,,,0.1551270071809526,0.07881838449269583,18.71466817412139,,,9.852363570820959,0.0003569,,,,,gradual,18
0.531184081031393,0.45806743813096595,synthetic_gradual,,,,0.24784742661904152,120.12269503415602,1.0,0.7183282103165621,-0.24074044634173786,0.24601587215048648,dma,1000,,,0.4691035887010425,0.28041093998411376,57.69669924759346,,,39.01440133249249,0.0016633,,,,,gradual,18
0.3129383231822574,0.2504073882729254,synthetic_gradual,,,,0.10403741053933045,54.04716936354232,1.0,0.4706058508372799,-0.04505425634140083,0.08709782030853913,ensemble_mean,1000,,,0.259299932312923,0.1316994481341594,29.127415577161564,,,16.376838540323508,,,,,,gradual,18
0.5576536709218813,0.484783804876836,synthetic_gradual,,,,0.2766190601470646,143.08424050150163,1.0,0.7333015978278447,-0.273764890731586,0.28018923317533917,oracle_best_member,1000,,,0.4999765126687527,0.3063451283738071,63.76174517581294,,,43.543429827022955,,true,1,0.3063451283738071,,gradual,18
0.5576536709218813,0.484783804876836,synthetic_gradual,,,,0.2766190601470646,143.08424050150163,1.0,0.7333015978278447,-0.273764890731586,0.28018923317533917,validation_best_member,1000,,,0.4999765126687527,0.3063451283738071,63.76174517581294,,,43.543429827022955,,,,,1,gradual,18
0.26927113305705347,0.21550531092520742,synthetic_gradual,0.0179746,0.01,cholesky,0.08873189318971353,44.90664636025449,1.0,0.5100401192441125,-0.010452862709762843,0.07293025327401953,adaptive_ridge,1000,210,quadratic,0.22378041463447176,0.1125825909653651,27.2622431956751,0.0044724,2,14.020242181481759,,,,,,gradual,19
0.2674534199930951,0.2161800359960231,synthetic_gradual,0.0001905,0.01,,0.09246943904908957,46.66982799334652,1.0,0.40799008082394894,-0.06191010091670707,0.07734988884019817,static_ridge,1000,,,0.22552798474395455,0.11550449713047792,27.010194455608246,,,14.610799829122723,,,,,,gradual,19
0.24869089665110586,0.198510519118231,synthetic_gradual,,,,0.08235795073250886,55.428918404286364,1.0,0.42354240558522027,-0.014455789959691467,0.06865760192425618,rolling_ridge,1000,,,0.20005359595006,0.1037438302798755,26.224077332278373,,,13.013115953376007,0.0093374,,,,,gradual,19
0.24478105746890946,0.19451111924902145,synthetic_gradual,,,,0.0797816134362631,53.457800471261606,1.0,0.40299002895571123,-0.016945149548401425,0.06430829489703441,rls,1000,,,0.19967952543085282,0.10153282174333231,25.418001104192065,,,12.6060371507484,0.1542335,,,,,gradual,19
0.28880124403553054,0.2358555172343895,synthetic_gradual,,,,0.10320006309495608,54.75696343053949,1.0,0.44205027942815256,-0.05669448400365096,0.09022616038216535,hedge,1000,,,0.23763631067350524,0.12773213797820476,29.734388482881652,,,16.306311357991135,0.00297,,,,,gradual,19
0.879572996994043,0.6871277619418347,synthetic_gradual,,,,0.3287854246733165,160.30469749085515,1.0,1.5867770832085144,-0.20790452625499464,0.312780279756022,exp3,1000,,,0.6884350524024754,0.39433689060803434,70.84813281199048,,,51.95033165589676,0.0036909,,,,,gradual,19
0.3053798747286092,0.2532269264045541,synthetic_gradual,,,,0.11305859893321143,62.55802214019705,1.0,0.45586722821095127,-0.08278327387672939,0.09941823055671917,fixed_share,1000,,,0.25879939926946194,0.13857333824894777,31.280844767178348,,,17.864027022996023,0.0016385,,,,,gradual,19
0.24199131316247274,0.1913365959451617,synthetic_gradual,,,,0.07788653645421217,42.66281380113906,1.0,0.4109917759414329,-0.008679893002127433,0.06344587410996563,passive_aggressive,1000,,,0.20242043698314735,0.09916346870586734,23.737135517208063,,,12.306602107881696,0.0002497,,,,,gradual,19
0.5417727235453427,0.42741684140254355,synthetic_gradual,,,,0.18184123268009095,102.87137767883456,1.0,0.7656673255778792,-0.08238239774215582,0.1560559412645538,dma,1000,,,0.4613726370879177,0.22797160301892103,44.174646315478824,,,28.732150629347807,0.001601,,,,,gradual,19
0.3334137400861726,0.27629941872418345,synthetic_gradual,,,,0.1239173357498605,63.09458516506743,1.0,0.4664760515029939,-0.09663068971324586,0.10986791103822513,ensemble_mean,1000,,,0.2833834331037912,0.151530579288397,33.299379315830926,,,19.579781240353817,,,,,,gradual,19
0.6867351282797044,0.5615870272509813,synthetic_gradual,,,,0.24787037243966387,125.57066137565667,1.0,0.9820315430026036,-0.19393286682409705,0.2305496424178808,oracle_best_member,1000,,,0.5699811941963064,0.3047179287334987,57.03654534843093,,,39.1652034718565,,true,6,0.3047179287334987,,gradual,19
0.6846588629027628,0.6103691143104942,synthetic_gradual,,,,0.40418751097329014,226.40409364761615,1.0,0.8606679802010486,-0.40418751097329014,0.40118014272742497,validation_best_member,1000,,,0.6203469704615288,0.42517080181632205,83.9901598591588,,,63.86437375408984,,,,,2,gradual,19
0.15089512544346903,0.12290485899460636,synthetic_gradual,0.0060359,0.001,cholesky,0.05155709639095009,25.396668524984122,1.0,0.2209756073033622,-0.004645665465541503,0.04239726863048161,adaptive_ridge,1000,110,quadratic,0.1301572017528189,0.06496872598075717,15.958962848456144,0.0008958,1,8.056691121302704,,,,,,gradual,20
0.1559804706991488,0.1268231411387218,synthetic_gradual,0.0001341,0.0,,0.05247330789629566,22.951708937103053,1.0,0.20995066907389714,-0.0010829676414573516,0.04435268800064987,static_ridge,1000,,,0.13293969469075984,0.06629589240978291,16.634414254169883,,,8.199865070517749,,,,,,gradual,20
0.14204305396602296,0.11475170748178996,synthetic_gradual,,,,0.04851052149421022,22.48116339286224,1.0,0.1867924949844879,0.00019347411614175565,0.0402009861933641,rolling_ridge,1000,,,0.12017922044835312,0.0607797916937799,16.037041519085736,,,7.580610918204684,0.0152134,,,,,gradual,20
0.14217090715225106,0.11462494047474668,synthetic_gradual,,,,0.04819915148170682,22.814094505335273,1.0,0.188724281310777,-0.002158249908208774,0.039447940847539276,rls,1000,,,0.11918864708105315,0.06052084538155034,15.862462288475882,,,7.531953949702159,0.0123631,,,,,gradual,20
0.3544529157718438,0.2909962990186773,synthetic_gradual,,,,0.12702847069690815,51.92933835551944,1.0,0.5953879382857062,0.09370342141962923,0.10776739174253147,hedge,1000,,,0.30359443415777276,0.1569904272038862,34.56154728927876,,,19.85040321619208,0.0008748,,,,,gradual,20
1.1804709518650356,0.9319841714905049,synthetic_gradual,,,,0.3863268474179715,170.0562511227338,1.0,2.016067121687975,0.16747502224932007,0.3222549938519018,exp3,1000,,,0.9432396118044951,0.48689074653865466,73.79077867131676,,,60.37027488731079,0.0014609,,,,,gradual,20
0.36432169389966235,0.2966106517327143,synthetic_gradual,,,,0.12977111109107353,54.10840211433261,1.0,0.5630486855280951,0.1014975304210515,0.11037279373162118,fixed_share,1000,,,0.31766296573881847,0.16001146027384236,34.87295690126876,,,20.278988378262554,0.001364,,,,,gradual,20
0.15513315343789674,0.1220929762888485,synthetic_gradual,,,,0.05195517488149043,21.43747485925242,1.0,0.221888013284259,0.000634637637783525,0.04413700706822987,passive_aggressive,1000,,,0.12934504108222072,0.06469000249919757,16.678557341754182,,,8.118897794386042,0.0003765,,,,,gradual,20
0.45931527512594783,0.4028104412122321,synthetic_gradual,,,,0.23561396251929134,149.03839875762313,1.0,0.5723434355573656,0.23362062490517166,0.23432691278656903,dma,1000,,,0.41344820349569306,0.25773888628528613,56.0593483973208,,,36.81877089217401,0.0015653,,,,,gradual,20
0.35431551947692197,0.29088106577491374,synthetic_gradual,,,,0.12696260536849427,51.87637009080487,1.0,0.5953850944828553,0.09355283838099045,0.1078539071229237,ensemble_mean,1000,,,0.3034960176422797,0.15691965872958216,34.54614099718351,,,19.840110615487614,,,,,,gradual,20
0.48012601746914696,0.42018744900566496,synthetic_gradual,,,,0.25229804587373544,160.0314595328955,1.0,0.6022648274903426,0.2520149321517927,0.2500353074102857,oracle_best_member,1000,,,0.4288845141780784,0.2728807723243809,59.08179798910705,,,39.42594848048402,,true,4,0.2728807723243809,,gradual,20
0.960905470170117,0.7829304973460395,synthetic_gradual,,,,0.33831673618848246,152.8934926152393,1.0,1.4281436276951367,0.20223906969142247,0.2957391485546531,validation_best_member,1000,,,0.8261920402128213,0.4178752508709726,70.27005323323559,,,52.8678617579462,,,,,10,gradual,20
0.21964160014395603,0.181813576574983,synthetic_gradual,0.191698,0.01,cholesky,0.07541957183700873,47.25571793220153,1.0,0.3243114167601533,0.014147295485964316,0.06196619856776775,adaptive_ridge,1000,210,quadratic,0.1897794448698364,0.09545727877145559,22.557147002191403,0.1255254,2,11.783716075990434,,,,,,gradual,21
0.24537657104743107,0.20312147997299226,synthetic_gradual,0.0001321,0.0,,0.08779272651976693,47.306266955496184,1.0,0.34934037102686744,0.04095791873903918,0.07715665760764157,static_ridge,1000,,,0.21117758636897396,0.10934521448710961,25.5050177031359,,,13.716924369204165,,,,,,gradual,21
0.20310858497797227,0.16397705640128787,synthetic_gradual,,,,0.0715867220680373,27.677736323603042,1.0,0.27577310622454854,0.0037548131546694757,0.06465167341894726,rolling_ridge,1000,,,0.168452109213144,0.08799943623833195,21.786544669152402,,,11.18486338643801,0.0036262,,,,,gradual,21
0.2003538258154851,0.1623984410827657,synthetic_gradual,,,,0.07020426402240922,29.90572006558275,1.0,0.271424085040643,0.007535211582900447,0.06104177337330069,rls,1000,,,0.1700804161249775,0.08674818238938403,21.260306248377994,,,10.968865168735901,0.0107818,,,,,gradual,21
0.25418982398325113,0.20621038298308172,synthetic_gradual,,,,0.08730664492659476,37.462987007533435,1.0,0.3769324725528411,0.04299698345661418,0.07278890143768474,hedge,1000,,,0.21487652952441352,0.10920945210218017,25.1163495201481,,,13.640977935881995,0.0008996,,,,,gradual,21
0.9453735098510938,0.7479521814703107,synthetic_gradual,,,,0.3144927614756766,226.7463497085089,1.0,1.7142200667720453,0.0003945864058774503,0.26647989917206377,exp3,1000,,,0.760964998694482,0.3947278483139536,65.81629785286498,,,49.13702529619846,0.0016745,,,,,gradual,21
0.26104591925812876,0.21275862005086085,synthetic_gradual,,,,0.09041119562369988,40.12459890149584,1.0,0.38010703146987723,0.052368761829203296,0.0771742501086122,fixed_share,1000,,,0.22303650490038962,0.11290855556822663,25.92913394476742,,,14.126039612408954,0.001562,,,,,gradual,21
0.1977926920026085,0.15725151455721914,synthetic_gradual,,,,0.06779310688804745,31.09156758480468,1.0,0.31307048246510794,0.0015163305809881534,0.05848350330893054,passive_aggressive,1000,,,0.1611936936362221,0.08427857252858863,20.3884225711535,,,10.59214079343289,0.0002303,,,,,gradual,21
0.465338166661866,0.3741100033178758,synthetic_gradual,,,,0.16151830762235317,91.91027088270528,1.0,0.7741521155431657,0.04158557272444545,0.13813495860664704,dma,1000,,,0.3878839551404095,0.2011473905980158,40.19264636476239,,,25.235967690316958,0.0016233,,,,,gradual,21
0.29062749591437753,0.2403547489884908,synthetic_gradual,,,,0.10612802030282827,57.80525984714504,1.0,0.40837929634753123,0.08349034661441282,0.09217089058106925,ensemble_mean,1000,,,0.2504852166404188,0.13050171068464406,29.41090195545733,,,16.58167009563703,,,,,,gradual,21
0.5605119287751555,0.4470116841579127,synthetic_gradual,,,,0.1964691346669017,162.69085000297696,1.0,0.8402354366288958,0.07149713811712217,0.172811731059951,oracle_best_member,1000,,,0.45285340624040427,0.24236107437355134,47.64267380681519,,,30.69676006134856,,true,9,0.24236107437355134,,gradual,21
0.5605119287751555,0.4470116841579127,synthetic_gradual,,,,0.1964691346669017,162.69085000297696,1.0,0.8402354366288958,0.07149713811712217,0.172811731059951,validation_best_member,1000,,,0.45285340624040427,0.24236107437355134,47.64267380681519,,,30.69676006134856,,,,,9,gradual,21
0.1751126785275708,0.14015397450032113,synthetic_gradual,0.0089016,0.01,cholesky,0.059635324470177754,27.30804607560689,1.0,0.23517169450073383,-0.0020981972477162932,0.050935460294696755,adaptive_ridge,1000,110,quadratic,0.14936408594202608,0.07475188873460012,18.385632906924506,0.0015834,1,9.310017892515908,,,,,,gradual,22
0.17309650740151702,0.14350194491765278,synthetic_gradual,0.0001941,0.001,,0.060878808274526804,28.12384979452358,1.0,0.2553114063910479,-0.009882456627135947,0.05071568688300432,static_ridge,1000,,,0.14889822733322194,0.0760861522736483,18.542186346782923,,,9.504145392791902,,,,,,gradual,22
0.16767644291554704,0.13718281184172187,synthetic_gradual,,,,0.058134087086408354,27.531179187210263,1.0,0.25180760578562134,-0.005607087458335543,0.04825471035373868,rolling_ridge,1000,,,0.14396433445446008,0.07321757823678399,18.301575741276704,,,9.075650979482742,0.0226925,,,,,gradual,22
0.16669448720753124,0.13671015170179932,synthetic_gradual,,,,0.057824998409077795,27.385271409317617,1.0,0.2417972837929161,-0.005138772324436086,0.04731417445767528,rls,1000,,,0.14344531548338918,0.07283578073498122,18.091713190550518,,,9.027397345552055,0.0214285,,,,,gradual,22
